id,name,description,fitness,generation,source_folder,line_no,log_path,code_path,bias_detected_f0,bias_detected_g0,case_type
c18f58c9-c56d-4d5e-8fd0-fdbbf05f85e8,AdaptiveSwarmGradientDescent,Enhanced Adaptive Swarm Gradient Descent with probabilistic cognitive factor adjustment for diversified local search.,0.8284710894980801,5,exp-03-14_040454-LLaMEA-gpt-4o-photovoltaic_(1 + 5),26,algorithms_LLaMEA-master/exp-03-14_040454-LLaMEA-gpt-4o-photovoltaic_(1 + 5)/log.jsonl,,False,False,neither_biased
c19f904c-04a6-48d5-9a21-2fc7139f88e5,AdaptiveSwarmGradientDescent,Enhanced exploration by dynamically adjusting population size and hybridizing mutation strategies.,0.9093671083169329,4,"exp-03-14_040430-LLaMEA-gpt-4o-photovoltaic_(1, 5)",17,"algorithms_LLaMEA-master/exp-03-14_040430-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040430-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-4-AdaptiveSwarmGradientDescent.py",True,False,f0_only_biased
c1a19a83-0770-4a64-8cac-f687027a6912,DynamicPhaseTransitionSwarmOptimizer,Refine exploration strategy by incorporating adaptive neighborhood search and increase mutation effect in phase transition to enhance convergence.,0.07238545716509547,35,exp-03-24_140852-LLaMEA-gpt-4o-xgboost_photonic_10layers_photovoltaic_100xD,36,algorithms_LLaMEA-master/exp-03-24_140852-LLaMEA-gpt-4o-xgboost_photonic_10layers_photovoltaic_100xD/log.jsonl,algorithms_LLaMEA-master/exp-03-24_140852-LLaMEA-gpt-4o-xgboost_photonic_10layers_photovoltaic_100xD/code/try-35-DynamicPhaseTransitionSwarmOptimizer.py,True,True,both_biased
c1b423c5-f1b3-4602-b7c8-30e07317642e,HybridPSODE,A refined hybrid metaheuristic combining Particle Swarm Optimization and Differential Evolution with dynamic parameter tuning based on population diversity for enhanced convergence in black box optimization.,0.08764874842592817,64,exp-12-21_142205-LLaMEA-gpt-4o-BBOB_10D_100xD,65,algorithms_LLaMEA-master/exp-12-21_142205-LLaMEA-gpt-4o-BBOB_10D_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_142205-LLaMEA-gpt-4o-BBOB_10D_100xD/code/try-64-HybridPSODE.py,True,False,f0_only_biased
c1d7ddef-0de8-4d6c-9e5c-77e9ec5d5152,AdaptiveChaoticParticleSwarm,Leverage adaptively weighted swarm intelligence and chaotic perturbations for enhanced exploration and exploitation in black-box optimization.,0.14911590900931826,0,exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD,1,algorithms_LLaMEA-master/exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD/log.jsonl,algorithms_LLaMEA-master/exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD/code/try-0-AdaptiveChaoticParticleSwarm.py,True,False,f0_only_biased
c1de2499-f5a0-428e-91d9-3795d93fefd6,SwarmOptimizer,Enhanced SwarmOptimizer by incorporating a non-linear dynamic inertia weight adjustment to improve convergence.,0.7992378839028396,7,exp-03-14_035742-LLaMEA-gpt-4o-photovoltaic_(2 + 10),70,algorithms_LLaMEA-master/exp-03-14_035742-LLaMEA-gpt-4o-photovoltaic_(2 + 10)/log.jsonl,algorithms_LLaMEA-master/exp-03-14_035742-LLaMEA-gpt-4o-photovoltaic_(2 + 10)/code/try-7-SwarmOptimizer.py,True,False,f0_only_biased
c22221e4-5bc8-440d-8111-6fce49e07ae7,PSO_DE_Hybrid,Improve the PSO-DE Hybrid by dynamically adjusting the particle count based on convergence speed for enhanced adaptability and convergence.,0.893260439330431,6,"exp-03-14_021500-LLaMEA-gpt-4o-photovoltaic_(2, 10)",59,"algorithms_LLaMEA-master/exp-03-14_021500-LLaMEA-gpt-4o-photovoltaic_(2, 10)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_021500-LLaMEA-gpt-4o-photovoltaic_(2, 10)/code/try-6-PSO_DE_Hybrid.py",True,False,f0_only_biased
c236833b-87b5-4e23-b173-d36edfc641c6,EnhancedMemorySwarm,Introduce dynamic clustering and enhance particle diversity with hybrid initialization and adaptive mutation in EnhancedMemorySwarm.,0.1500900802495046,96,exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD,97,algorithms_LLaMEA-master/exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD/log.jsonl,algorithms_LLaMEA-master/exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD/code/try-96-EnhancedMemorySwarm.py,True,True,both_biased
c28886a8-a48c-4fe9-a70e-3b7c5fba3870,AdaptiveDynamicEvoPSO,Improved AdaptiveDynamicEvoPSO with an enhanced exploration-exploitation trade-off through phase-specific mutation rate adjustment.,0.05708387330768556,10,exp-03-24_142236-LLaMEA-gpt-4o-xgboost_photonic_10layers_bragg_100xD,11,algorithms_LLaMEA-master/exp-03-24_142236-LLaMEA-gpt-4o-xgboost_photonic_10layers_bragg_100xD/log.jsonl,algorithms_LLaMEA-master/exp-03-24_142236-LLaMEA-gpt-4o-xgboost_photonic_10layers_bragg_100xD/code/try-10-AdaptiveDynamicEvoPSO.py,True,False,f0_only_biased
c28ace80-8ea1-4d97-883d-a7a76d8dd58a,AdaptiveSwarmHarmonyOptimization,Enhanced exploration by increasing variance in pitch adjustment through a wider beta range.,0.8894142930438922,19,exp-03-14_040718-LLaMEA-gpt-4o-photovoltaic_(5 + 5),99,algorithms_LLaMEA-master/exp-03-14_040718-LLaMEA-gpt-4o-photovoltaic_(5 + 5)/log.jsonl,algorithms_LLaMEA-master/exp-03-14_040718-LLaMEA-gpt-4o-photovoltaic_(5 + 5)/code/try-19-AdaptiveSwarmHarmonyOptimization.py,True,False,f0_only_biased
c28dc10e-2280-4058-92a4-1cc8d0b62f8c,AdaptiveSwarmHarmonyOptimization,Enhanced solution quality by refining the beta adjustment to be more adaptive based on distance to the best solution.,0.8521911937772727,16,exp-03-14_040718-LLaMEA-gpt-4o-photovoltaic_(5 + 5),83,algorithms_LLaMEA-master/exp-03-14_040718-LLaMEA-gpt-4o-photovoltaic_(5 + 5)/log.jsonl,algorithms_LLaMEA-master/exp-03-14_040718-LLaMEA-gpt-4o-photovoltaic_(5 + 5)/code/try-16-AdaptiveSwarmHarmonyOptimization.py,True,False,f0_only_biased
c2a05c51-ec60-4f3a-91a8-3ebcd233bfd0,EnhancedAdaptiveSwarmGradientDescent,Refined EASGD with dynamic population size and selective perturbations for improved performance stability and convergence.,0.8529121436750708,4,"exp-03-14_040436-LLaMEA-gpt-4o-photovoltaic_(1, 5)",18,"algorithms_LLaMEA-master/exp-03-14_040436-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl",,True,False,f0_only_biased
c2d8ea35-5b27-4da2-8ae9-93c23ac20616,RefinedAdaptiveHybridPSO_GA,The algorithm combines time-varying adaptive parameters in PSO and Bayesian-inspired mutation guidance to enhance convergence and solution quality.,0.027783611380477136,26,exp-12-21_113700-LLaMEA-gpt-4o-photonic_2layers_ellipsometry_100xD,27,algorithms_LLaMEA-master/exp-12-21_113700-LLaMEA-gpt-4o-photonic_2layers_ellipsometry_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_113700-LLaMEA-gpt-4o-photonic_2layers_ellipsometry_100xD/code/try-26-RefinedAdaptiveHybridPSO_GA.py,True,False,f0_only_biased
c2ee9ed7-00a0-4d88-a48e-93aedf66a0f6,AdaptiveSwarmGradientDescent,Dynamic Hybrid Swarm Descent (DHSD): Combines adaptive velocity update with elite individual guidance for enhanced solution convergence in black-box optimization.,0.9023731531529492,2,"exp-03-14_040438-LLaMEA-gpt-4o-photovoltaic_(1, 5)",10,"algorithms_LLaMEA-master/exp-03-14_040438-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040438-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-2-AdaptiveSwarmGradientDescent.py",True,False,f0_only_biased
c2f0d784-4906-4fa1-b85e-e4276fb117b7,DynamicSwarmOptimizer,An enhanced dynamic swarm optimizer that integrates adaptive inertia weight and crossover scaling factor adjustments for improved exploration-exploitation balance.,0.8527098630866382,7,exp-03-14_040720-LLaMEA-gpt-4o-photovoltaic_(5 + 5),39,algorithms_LLaMEA-master/exp-03-14_040720-LLaMEA-gpt-4o-photovoltaic_(5 + 5)/log.jsonl,,True,False,f0_only_biased
c322b380-f8f1-4154-a544-be54664e79fc,DNPSO,Dynamic Neighborhood Particle Swarm Optimization (DNPSO) with adaptive inertia and diversity enhancement for improved exploration-exploitation balance.,0.2394677792380541,75,exp-12-21_105222-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_100xD,76,algorithms_LLaMEA-master/exp-12-21_105222-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_105222-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_100xD/code/try-75-DNPSO.py,True,False,f0_only_biased
c32f37fd-ec36-40a7-b5fe-5d308bc98948,AdaptiveSwarmHarmonyOptimization,Improve convergence by adapting both gamma and beta using evaluation progress to balance exploration and exploitation.,0.8941297735577579,17,exp-03-14_040718-LLaMEA-gpt-4o-photovoltaic_(5 + 5),86,algorithms_LLaMEA-master/exp-03-14_040718-LLaMEA-gpt-4o-photovoltaic_(5 + 5)/log.jsonl,,True,False,f0_only_biased
c3444421-08ba-4c6a-8da3-3d2b0a584159,AdaptiveSwarmHarmonyOptimization,Enhanced adaptive pitch adjustment by dynamically modifying the harmony memory consideration rate based on evaluation progress in Adaptive Swarm Harmony Optimization.,0.8335303890265662,6,exp-03-14_040718-LLaMEA-gpt-4o-photovoltaic_(5 + 5),31,algorithms_LLaMEA-master/exp-03-14_040718-LLaMEA-gpt-4o-photovoltaic_(5 + 5)/log.jsonl,,True,False,f0_only_biased
c3455235-b436-435f-8051-1a06b97c886b,PSODEOptimizer,Introduced dynamic adjustment of DE crossover rate (CR) for balancing exploration and exploitation.,0.6612864927381715,3,exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),4,algorithms_LLaMEA-master/exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-3-PSODEOptimizer.py,True,True,both_biased
c345c539-cc60-4c9c-a35d-4caef72681ac,PSODEOptimizer,Introduced adaptive mutation scaling in Differential Evolution to enhance convergence in later stages.,0.8498914310594561,99,exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),100,algorithms_LLaMEA-master/exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-99-PSODEOptimizer.py,True,False,f0_only_biased
c374da5f-33ad-4e17-9921-2fe7afb0a390,EnhancedAdaptivePSO,Enhanced PSO with Adaptive Learning Factors and Dynamic Inertia for Improved Convergence and Diversity Management.,0.05302036479149614,5,exp-12-21_103116-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_100xD,6,algorithms_LLaMEA-master/exp-12-21_103116-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_103116-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_100xD/code/try-5-EnhancedAdaptivePSO.py,True,False,f0_only_biased
c3830308-b3c2-4c34-9c73-ae19af18dfc7,AdaptiveSwarmOptimizer,Introduce a linearly decreasing inertia weight strategy for enhanced exploration-exploitation balance in the swarm optimization process.,0.8643656820621516,4,exp-03-14_035942-LLaMEA-gpt-4o-photovoltaic_(2 + 10),38,algorithms_LLaMEA-master/exp-03-14_035942-LLaMEA-gpt-4o-photovoltaic_(2 + 10)/log.jsonl,,True,False,f0_only_biased
c3a0717a-d6da-4401-9e16-96102b1fb94a,AdaptiveSwarmHarmonyOptimization,Introduced dynamic memory resizing based on convergence to improve exploration and exploitation balance.,0.8514729315932238,10,exp-03-14_040718-LLaMEA-gpt-4o-photovoltaic_(5 + 5),54,algorithms_LLaMEA-master/exp-03-14_040718-LLaMEA-gpt-4o-photovoltaic_(5 + 5)/log.jsonl,,True,False,f0_only_biased
c3ad670d-6a6d-4b74-bac8-6111dffd5a95,RefinedHybridPSODE,Introducing a multi-phase strategy that alternates between exploration and exploitation phases with adaptive inertia and crossover adjustments to enhance convergence speed and accuracy.,0.09304389858417313,40,exp-12-21_142205-LLaMEA-gpt-4o-BBOB_10D_100xD,41,algorithms_LLaMEA-master/exp-12-21_142205-LLaMEA-gpt-4o-BBOB_10D_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_142205-LLaMEA-gpt-4o-BBOB_10D_100xD/code/try-40-RefinedHybridPSODE.py,True,False,f0_only_biased
c3b5a1c1-b624-4cc4-816a-212f90dc5f53,GeneticHybridPSOSA,Introduce adaptive crossover and mutation strategies inspired by genetic algorithms to enhance exploration and exploitation balance.,0.09400326869802461,9,exp-12-26_085912-LLaMEA-gpt-4o-gp_func_photonic_20layers_bragg_100xD,10,algorithms_LLaMEA-master/exp-12-26_085912-LLaMEA-gpt-4o-gp_func_photonic_20layers_bragg_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-26_085912-LLaMEA-gpt-4o-gp_func_photonic_20layers_bragg_100xD/code/try-9-GeneticHybridPSOSA.py,True,True,both_biased
c3caa3a3-1ad1-4969-836c-5755080bf7da,AdaptiveSwarmHarmonyOptimization,Enhanced the Adaptive Swarm Harmony Optimization by increasing the population size adaptively based on dimension for improved exploration-exploitation balance.,0.8248689288325242,3,exp-03-14_040718-LLaMEA-gpt-4o-photovoltaic_(5 + 5),17,algorithms_LLaMEA-master/exp-03-14_040718-LLaMEA-gpt-4o-photovoltaic_(5 + 5)/log.jsonl,algorithms_LLaMEA-master/exp-03-14_040718-LLaMEA-gpt-4o-photovoltaic_(5 + 5)/code/try-3-AdaptiveSwarmHarmonyOptimization.py,True,False,f0_only_biased
c4233621-3eca-4eb4-970e-e1122733cbdd,AdaptiveHybridPSO_GA,Adaptive Hybrid PSO-GA algorithm with dynamic parameter tuning to enhance exploration and exploitation balance effectively.,0.022621747772628376,4,exp-12-21_113700-LLaMEA-gpt-4o-photonic_2layers_ellipsometry_100xD,5,algorithms_LLaMEA-master/exp-12-21_113700-LLaMEA-gpt-4o-photonic_2layers_ellipsometry_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-21_113700-LLaMEA-gpt-4o-photonic_2layers_ellipsometry_100xD/code/try-4-AdaptiveHybridPSO_GA.py,True,False,f0_only_biased
c428a0c6-da17-4389-8d72-42c3638c4d8f,PSODEOptimizer,Incorporate adaptive mutation scaling based on the diversity of the population to enhance exploration.,0.8498914310594561,94,exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),95,algorithms_LLaMEA-master/exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-94-PSODEOptimizer.py,True,False,f0_only_biased
c43b2714-e395-464c-ba2b-019f9f0e0c0f,HybridPSO_DE,Enhanced HybridPSO_DE with adaptive mutation strategy and stochastic velocity initialization for improved convergence and solution quality.,0.1680884660888354,23,exp-12-26_093924-LLaMEA-gpt-4o-photonic_20layers_bragg_100xD,24,algorithms_LLaMEA-master/exp-12-26_093924-LLaMEA-gpt-4o-photonic_20layers_bragg_100xD/log.jsonl,algorithms_LLaMEA-master/exp-12-26_093924-LLaMEA-gpt-4o-photonic_20layers_bragg_100xD/code/try-23-HybridPSO_DE.py,True,False,f0_only_biased
c4412a67-2e2c-43a2-9168-a2dfd3b65e67,EnhancedAdaptiveSwarmGradientDescent,Enhance swarm efficiency by incorporating local search and adaptive diversity scaling mechanisms.,0.8279532992107365,20,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",97,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-20-EnhancedAdaptiveSwarmGradientDescent.py",True,False,f0_only_biased
c44aee74-835b-4b0f-97d6-9674bd126ca0,AdaptiveSwarmGradientDescent,Enhanced Adaptive Swarm Gradient Descent with an additional local search mechanism for improved convergence precision.,0.8907776779696155,7,exp-03-14_040454-LLaMEA-gpt-4o-photovoltaic_(1 + 5),32,algorithms_LLaMEA-master/exp-03-14_040454-LLaMEA-gpt-4o-photovoltaic_(1 + 5)/log.jsonl,algorithms_LLaMEA-master/exp-03-14_040454-LLaMEA-gpt-4o-photovoltaic_(1 + 5)/code/try-7-AdaptiveSwarmGradientDescent.py,True,False,f0_only_biased
c453518a-3922-470b-9484-ddd0977c20e5,AdaptiveSwarmGradientDescent,Introduce a dynamic cognitive coefficient for improved solution refinement in AdaptiveSwarmGradientDescent.,0.8942730253251061,11,exp-03-14_040500-LLaMEA-gpt-4o-photovoltaic_(1 + 5),56,algorithms_LLaMEA-master/exp-03-14_040500-LLaMEA-gpt-4o-photovoltaic_(1 + 5)/log.jsonl,algorithms_LLaMEA-master/exp-03-14_040500-LLaMEA-gpt-4o-photovoltaic_(1 + 5)/code/try-11-AdaptiveSwarmGradientDescent.py,False,False,neither_biased
c467fda8-c08d-4cc3-a5c2-79046fc497bd,AdaptiveSwarmGradientDescent,Introduce an adaptive mutation strategy to enhance convergence speed and solution quality.,0.9056283688478347,4,exp-03-14_040500-LLaMEA-gpt-4o-photovoltaic_(1 + 5),18,algorithms_LLaMEA-master/exp-03-14_040500-LLaMEA-gpt-4o-photovoltaic_(1 + 5)/log.jsonl,algorithms_LLaMEA-master/exp-03-14_040500-LLaMEA-gpt-4o-photovoltaic_(1 + 5)/code/try-4-AdaptiveSwarmGradientDescent.py,True,False,f0_only_biased
c480fe28-d698-4cc9-8895-f68bd336aec8,PSO_DE_Hybrid_Improved,Introduce a dynamic cognitive coefficient to enhance convergence by adapting exploration capabilities over iterations.,0.8466261025067846,2,"exp-03-14_021500-LLaMEA-gpt-4o-photovoltaic_(2, 10)",16,"algorithms_LLaMEA-master/exp-03-14_021500-LLaMEA-gpt-4o-photovoltaic_(2, 10)/log.jsonl",,True,False,f0_only_biased
c494a07c-de7f-49c0-9d9f-be647ff1ceb0,AdaptiveSwarmGradientDescent,Enhance convergence by dynamically adjusting social coefficient range for better global exploration.,0.8859654094782402,12,exp-03-14_040500-LLaMEA-gpt-4o-photovoltaic_(1 + 5),59,algorithms_LLaMEA-master/exp-03-14_040500-LLaMEA-gpt-4o-photovoltaic_(1 + 5)/log.jsonl,algorithms_LLaMEA-master/exp-03-14_040500-LLaMEA-gpt-4o-photovoltaic_(1 + 5)/code/try-12-AdaptiveSwarmGradientDescent.py,False,False,neither_biased
c4a06b62-f32c-4c73-a9c0-af7730b5fa84,AdaptiveSwarmGradientDescent,Introduced adaptive chaotic perturbation and enhanced quantum influence to improve escape from local optima.,0.8537293997717441,17,"exp-03-14_040438-LLaMEA-gpt-4o-photovoltaic_(1, 5)",83,"algorithms_LLaMEA-master/exp-03-14_040438-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040438-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-17-AdaptiveSwarmGradientDescent.py",True,False,f0_only_biased
c4a92b83-2cd6-4ae5-9057-421617450907,EnhancedAdaptiveSwarmGradientDescent,Introduce a dynamic exploration adjustment based on current performance improvement rate.,0.8057823557620377,9,"exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)",43,"algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_040441-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-9-EnhancedAdaptiveSwarmGradientDescent.py",True,False,f0_only_biased
c4ab8a78-8fd8-45f4-9c5e-d5e9bd238ef6,HybridPSODE,Enhanced exploration with dynamic adjustment of crossover probability to improve diversity and solution quality.,0.8313670830993963,7,"exp-03-14_021450-LLaMEA-gpt-4o-photovoltaic_(2, 10)",72,"algorithms_LLaMEA-master/exp-03-14_021450-LLaMEA-gpt-4o-photovoltaic_(2, 10)/log.jsonl",,True,True,both_biased
c4ab8ff7-7ccf-40b3-ad30-594b609d2aaf,AdaptiveSwarmOptimizer,Introduced adaptive velocity clamping for enhanced exploration-exploitation balance in the swarm optimization process.,0.8842717160909319,9,exp-03-14_035942-LLaMEA-gpt-4o-photovoltaic_(2 + 10),91,algorithms_LLaMEA-master/exp-03-14_035942-LLaMEA-gpt-4o-photovoltaic_(2 + 10)/log.jsonl,,False,False,neither_biased
c4be05c6-70cd-475c-966d-12adc3095c22,AdaptiveSwarmGradientDescent,"A minor refinement to AdaptiveSwarmGradientDescent, enhancing exploration by dynamically scaling cognitive and social coefficients.",0.9079730189861945,13,"exp-03-14_040438-LLaMEA-gpt-4o-photovoltaic_(1, 5)",65,"algorithms_LLaMEA-master/exp-03-14_040438-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl",,True,False,f0_only_biased
c4d72dec-51e9-4f4d-b499-e1b44b0d6da1,SwarmOptimizer,Refined SwarmOptimizer by adding a nonlinear component to the velocity update to enhance exploration in complex landscapes.,0.8586134705760992,8,exp-03-14_035742-LLaMEA-gpt-4o-photovoltaic_(2 + 10),81,algorithms_LLaMEA-master/exp-03-14_035742-LLaMEA-gpt-4o-photovoltaic_(2 + 10)/log.jsonl,algorithms_LLaMEA-master/exp-03-14_035742-LLaMEA-gpt-4o-photovoltaic_(2 + 10)/code/try-8-SwarmOptimizer.py,True,False,f0_only_biased
c5052936-3dba-42d3-892f-4b554532ec46,EnhancedAdaptiveDynamicEvoPSO,Introduce a neighborhood-based perturbation strategy and adaptive population resizing for enhanced local exploration and diversity.,0.05631895148478445,31,exp-03-24_142236-LLaMEA-gpt-4o-xgboost_photonic_10layers_bragg_100xD,32,algorithms_LLaMEA-master/exp-03-24_142236-LLaMEA-gpt-4o-xgboost_photonic_10layers_bragg_100xD/log.jsonl,algorithms_LLaMEA-master/exp-03-24_142236-LLaMEA-gpt-4o-xgboost_photonic_10layers_bragg_100xD/code/try-31-EnhancedAdaptiveDynamicEvoPSO.py,True,False,f0_only_biased
c51857a8-8d7a-4c5e-99c1-8e7ede4f73ba,EnhancedAdaptiveSwarmGradientDescent,Incorporating adaptive velocity limits in the Refined Adaptive Swarm Gradient Descent to enhance convergence rates while respecting the 1.5% code change constraint.,0.8160657561702352,9,exp-03-14_040503-LLaMEA-gpt-4o-photovoltaic_(1 + 5),44,algorithms_LLaMEA-master/exp-03-14_040503-LLaMEA-gpt-4o-photovoltaic_(1 + 5)/log.jsonl,,False,False,neither_biased
c5219296-634a-4350-80a2-1509a2210e00,DynamicSwarmOptimizer,Enhanced DynamicSwarmOptimizer integrates stochastic boundary reflection and adaptive learning coefficients to refine exploration and exploitation balance.,0.8463477931483435,12,exp-03-14_040720-LLaMEA-gpt-4o-photovoltaic_(5 + 5),62,algorithms_LLaMEA-master/exp-03-14_040720-LLaMEA-gpt-4o-photovoltaic_(5 + 5)/log.jsonl,algorithms_LLaMEA-master/exp-03-14_040720-LLaMEA-gpt-4o-photovoltaic_(5 + 5)/code/try-12-DynamicSwarmOptimizer.py,True,False,f0_only_biased
c5265b25-4198-4a32-ac22-89bb697df311,AdaptiveSwarmGradientDescent,Enhance exploration by adding stochastic perturbation to the social coefficient and fine-tuning chaotic factor dynamics for improved adaptive behavior.,0.8494554241850795,12,"exp-03-15_031520-LLaMEA-gpt-4o-photovoltaic_(1, 5)",59,"algorithms_LLaMEA-master/exp-03-15_031520-LLaMEA-gpt-4o-photovoltaic_(1, 5)/log.jsonl","algorithms_LLaMEA-master/exp-03-15_031520-LLaMEA-gpt-4o-photovoltaic_(1, 5)/code/try-12-AdaptiveSwarmGradientDescent.py",False,False,neither_biased
c526834b-50f7-41c1-8a46-ea2a2e99cc00,EnhancedChaoticLevySwarm,Introduce an adaptive swarm topology and chaotic map initialization for robust exploration and exploitation balance.,0.1495808982728205,12,exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD,13,algorithms_LLaMEA-master/exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD/log.jsonl,algorithms_LLaMEA-master/exp-12-10_142625-LLaMEA-gpt-4o-gp_func_photonic_2layers_ellipsometry_10xD/code/try-12-EnhancedChaoticLevySwarm.py,True,True,both_biased
c52b93d8-1cb9-4f47-b34b-ac9ff7eb7418,DynamicSwarmOptimizer,Enhanced Dynamic Swarm Optimizer with adaptive velocity scaling for improved convergence efficiency.,0.8532817909881286,3,exp-03-14_040720-LLaMEA-gpt-4o-photovoltaic_(5 + 5),16,algorithms_LLaMEA-master/exp-03-14_040720-LLaMEA-gpt-4o-photovoltaic_(5 + 5)/log.jsonl,,True,False,f0_only_biased
c550dd8a-3b21-4b4f-8d93-4e030bf6f647,PSODEOptimizer,Introduce dynamic adjustment to the cognitive and social coefficients for better convergence.  ,0.7862427040020249,47,exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1),48,algorithms_LLaMEA-master/exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/log.jsonl,algorithms_LLaMEA-master/exp-03-07_130243-LLaMEA-gpt-4o-photovoltaic_with_description_(1 + 1)/code/try-47-PSODEOptimizer.py,True,False,f0_only_biased
c575fad4-6810-4621-ab9f-26ee6a17c221,ImprovedDynamicPhaseTransitionSwarmOptimizer,Introduce adaptive inertia weight decay and phased swarm regrouping to enhance convergence and exploration balance.,0.07565821389079394,91,exp-03-24_140852-LLaMEA-gpt-4o-xgboost_photonic_10layers_photovoltaic_100xD,92,algorithms_LLaMEA-master/exp-03-24_140852-LLaMEA-gpt-4o-xgboost_photonic_10layers_photovoltaic_100xD/log.jsonl,algorithms_LLaMEA-master/exp-03-24_140852-LLaMEA-gpt-4o-xgboost_photonic_10layers_photovoltaic_100xD/code/try-91-ImprovedDynamicPhaseTransitionSwarmOptimizer.py,True,True,both_biased
c595bca5-e120-4db2-8cf2-50c6a4dfc798,HybridPSODE,Enhanced HybridPSODE with adaptive mutation scaling factor and improved velocity reset for refined exploration and convergence.,0.8446063209469741,3,"exp-03-14_021450-LLaMEA-gpt-4o-photovoltaic_(2, 10)",25,"algorithms_LLaMEA-master/exp-03-14_021450-LLaMEA-gpt-4o-photovoltaic_(2, 10)/log.jsonl","algorithms_LLaMEA-master/exp-03-14_021450-LLaMEA-gpt-4o-photovoltaic_(2, 10)/code/try-3-HybridPSODE.py",True,True,both_biased
